pred,season,team1,team2,team1_wins,team1_wscore,team1_seed,team2_wins,team2_wscore,team2_seed
0,B,506,853,0,0,0,1,80,7
0,G,506,853,0,0,0,1,70,7
0,H,506,853,0,0,0,1,71,3
0,I,506,853,0,0,0,3,248,7
0,L,506,853,0,0,0,1,79,9
0,M,506,853,0,0,0,3,237,3
0,N,506,853,0,0,0,2,137,4
0,O,506,853,0,0,0,2,136,6
0,Q,506,853,0,0,0,2,137,10
0,A,509,511,0,0,0,2,177,3
0,B,509,511,0,0,0,6,469,4
0,C,509,511,0,0,0,3,268,1
0,E,509,511,0,0,0,1,71,1
0,F,509,511,0,0,0,5,407,2
0,G,509,511,0,0,0,2,154,3
0,H,509,511,0,0,0,3,264,1
0,J,509,511,0,0,0,3,230,3
0,K,509,511,0,0,0,1,94,8
0,N,509,511,0,0,0,2,155,12
0,P,509,511,0,0,0,3,240,5
0,R,509,511,0,0,0,2,155,6
0,H,509,512,0,0,0,1,84,10
0,N,509,512,0,0,0,1,66,6
0,A,509,527,0,0,0,1,64,11
0,B,509,527,0,0,0,1,73,5
0,F,509,527,0,0,0,1,68,3
0,I,509,527,0,0,0,1,58,6
0,J,509,527,0,0,0,1,85,4
0,K,509,527,0,0,0,2,157,4
0,L,509,527,0,0,0,1,84,7
0,F,509,535,0,0,0,1,79,10
0,H,509,535,0,0,0,2,126,12
0,L,509,535,0,0,0,2,119,5
0,M,509,535,0,0,0,1,81,7
0,O,509,535,0,0,0,5,309,5
0,P,509,535,0,0,0,5,336,8
0,R,509,535,0,0,0,1,68,6
0,O,509,536,0,0,0,1,99,7
0,P,509,536,0,0,0,2,163,3
0,Q,509,536,0,0,0,1,78,14
0,B,509,539,0,0,0,2,130,5
0,G,509,539,0,0,0,1,82,6
0,H,509,539,0,0,0,1,76,8
0,O,509,539,0,0,0,1,77,8
0,R,509,539,0,0,0,1,64,12
0,B,509,547,0,0,0,2,148,14
0,B,509,551,0,0,0,2,133,4
0,P,509,551,0,0,0,1,70,12
0,N,509,552,0,0,0,1,84,13
0,A,509,559,0,0,0,2,163,1
0,C,509,559,0,0,0,3,246,2
0,D,509,559,0,0,0,6,455,1
0,E,509,559,0,0,0,1,75,5
0,G,509,559,0,0,0,3,226,2
0,H,509,559,0,0,0,2,143,5
0,I,509,559,0,0,0,6,463,2
0,J,509,559,0,0,0,1,77,2
0,K,509,559,0,0,0,3,257,1
0,N,509,559,0,0,0,4,349,1
0,P,509,559,0,0,0,6,398,3
0,O,509,561,0,0,0,2,165,12
0,N,509,569,0,0,0,1,68,11
0,B,509,577,0,0,0,1,71,2
0,C,509,577,0,0,0,3,258,1
0,D,509,577,0,0,0,5,427,1
0,E,509,577,0,0,0,2,151,1
0,F,509,577,0,0,0,6,521,1
0,G,509,577,0,0,0,2,168,1
0,H,509,577,0,0,0,2,153,3
0,I,509,577,0,0,0,4,324,1
0,J,509,577,0,0,0,2,120,1
0,K,509,577,0,0,0,2,144,1
0,M,509,577,0,0,0,1,71,2
0,N,509,577,0,0,0,2,160,2
0,O,509,577,0,0,0,6,428,1
0,P,509,577,0,0,0,2,160,1
0,R,509,577,0,0,0,3,210,2
0,C,509,595,0,0,0,1,96,12
0,P,509,595,0,0,0,2,128,10
0,Q,509,595,0,0,0,1,66,3
0,D,509,607,0,0,0,3,230,10
0,E,509,607,0,0,0,2,159,10
0,F,509,607,0,0,0,2,171,12
0,H,509,607,0,0,0,1,74,9
0,I,509,607,0,0,0,1,76,2
0,J,509,607,0,0,0,1,74,3
0,K,509,607,0,0,0,2,169,3
0,N,509,607,0,0,0,2,160,4
0,O,509,607,0,0,0,1,67,8
0,P,509,607,0,0,0,1,86,11
0,Q,509,607,0,0,0,1,77,7
0,R,509,607,0,0,0,1,64,1
0,B,509,623,0,0,0,1,90,6
0,C,509,623,0,0,0,1,64,5
0,E,509,623,0,0,0,1,68,4
0,F,509,623,0,0,0,3,255,1
0,G,509,623,0,0,0,2,165,4
0,H,509,623,0,0,0,1,65,4
0,I,509,623,0,0,0,2,164,5
0,J,509,623,0,0,0,5,377,1
0,K,509,623,0,0,0,1,78,4
0,P,509,623,0,0,0,1,73,9
0,R,509,623,0,0,0,1,57,7
0,A,509,636,0,0,0,3,251,2
0,B,509,636,0,0,0,2,153,1
0,C,509,636,0,0,0,1,110,1
0,D,509,636,0,0,0,1,95,6
0,E,509,636,0,0,0,1,81,8
0,F,509,636,0,0,0,2,186,4
0,G,509,636,0,0,0,4,333,1
0,H,509,636,0,0,0,5,413,2
0,I,509,636,0,0,0,3,256,4
0,L,509,636,0,0,0,3,256,1
0,M,509,636,0,0,0,6,450,1
0,N,509,636,0,0,0,2,144,3
0,O,509,636,0,0,0,1,90,1
0,P,509,636,0,0,0,3,222,1
0,Q,509,636,0,0,0,5,332,2
0,R,509,636,0,0,0,2,134,1
0,A,509,651,0,0,0,2,150,6
0,B,509,651,0,0,0,3,207,6
0,H,509,651,0,0,0,1,86,4
0,J,509,651,0,0,0,4,330,4
0,L,509,651,0,0,0,1,78,6
0,M,509,651,0,0,0,3,236,3
0,N,509,651,0,0,0,3,256,1
0,Q,509,651,0,0,0,4,257,4
0,R,509,651,0,0,0,6,477,1
0,E,509,655,0,0,0,2,136,4
0,K,509,655,0,0,0,4,270,4
0,N,509,655,0,0,0,1,75,8
0,A,509,660,0,0,0,1,68,4
0,H,509,660,0,0,0,4,333,3
0,M,509,660,0,0,0,1,74,6
0,N,509,660,0,0,0,1,58,6
0,P,509,660,0,0,0,2,132,11
0,Q,509,660,0,0,0,2,150,3
0,R,509,660,0,0,0,3,204,3
0,C,509,662,0,0,0,2,149,4
0,D,509,662,0,0,0,2,157,2
0,E,509,662,0,0,0,1,74,3
0,F,509,662,0,0,0,4,325,3
0,G,509,662,0,0,0,6,501,1
0,H,509,662,0,0,0,2,152,6
0,I,509,662,0,0,0,1,86,4
0,L,509,662,0,0,0,1,82,4
0,N,509,662,0,0,0,1,84,10
0,O,509,662,0,0,0,1,89,4
0,I,509,666,0,0,0,1,59,7
0,K,509,666,0,0,0,3,246,1
0,L,509,666,0,0,0,3,216,2
0,M,509,666,0,0,0,5,419,1
0,N,509,666,0,0,0,2,170,2
0,R,509,666,0,0,0,1,54,6
0,C,509,670,0,0,0,1,80,3
0,N,509,670,0,0,0,1,62,10
0,P,509,670,0,0,0,1,75,8
0,R,509,670,0,0,0,5,376,4
0,C,509,671,0,0,0,2,146,4
0,D,509,671,0,0,0,4,277,1
0,E,509,671,0,0,0,6,430,1
0,F,509,671,0,0,0,4,296,1
0,H,509,671,0,0,0,3,207,7
0,J,509,671,0,0,0,4,333,5
0,L,509,671,0,0,0,1,61,9
0,M,509,671,0,0,0,2,137,5
0,N,509,671,0,0,0,5,364,2
0,O,509,671,0,0,0,4,284,5
0,Q,509,671,0,0,0,2,154,1
0,R,509,671,0,0,0,2,135,3
0,B,509,673,0,0,0,4,324,1
0,R,509,673,0,0,0,1,83,11
0,A,509,675,0,0,0,4,254,5
0,G,509,675,0,0,0,1,70,3
0,I,509,675,0,0,0,1,85,2
0,J,509,675,0,0,0,1,93,9
0,M,509,675,0,0,0,1,76,8
0,F,509,676,0,0,0,1,70,9
0,G,509,676,0,0,0,3,258,12
0,H,509,676,0,0,0,1,72,6
0,N,509,676,0,0,0,3,263,3
0,O,509,676,0,0,0,1,86,10
0,N,509,682,0,0,0,1,58,16
0,P,509,682,0,0,0,1,62,13
0,A,509,708,0,0,0,1,83,6
0,B,509,708,0,0,0,4,315,1
0,C,509,708,0,0,0,4,329,1
0,E,509,708,0,0,0,4,277,8
0,F,509,708,0,0,0,1,70,2
0,I,509,708,0,0,0,1,63,6
0,J,509,708,0,0,0,6,505,1
0,K,509,708,0,0,0,1,69,3
0,L,509,708,0,0,0,3,241,1
0,M,509,708,0,0,0,4,372,1
0,N,509,708,0,0,0,6,527,1
0,P,509,708,0,0,0,3,269,2
0,Q,509,708,0,0,0,3,237,1
0,R,509,708,0,0,0,1,78,8
0,O,509,714,0,0,0,2,138,9
0,D,509,720,0,0,0,4,296,4
0,E,509,720,0,0,0,1,87,3
0,G,509,720,0,0,0,1,69,4
0,K,509,720,0,0,0,1,70,2
0,L,509,720,0,0,0,5,400,1
0,O,509,720,0,0,0,2,143,2
0,P,509,720,0,0,0,2,173,1
0,Q,509,720,0,0,0,4,309,2
0,R,509,720,0,0,0,3,246,2
0,D,509,721,0,0,0,2,146,13
0,E,509,721,0,0,0,1,74,3
0,G,509,721,0,0,0,4,318,2
0,H,509,721,0,0,0,3,210,1
0,J,509,721,0,0,0,1,84,3
0,M,509,721,0,0,0,1,72,6
0,N,509,721,0,0,0,3,239,2
0,C,509,722,0,0,0,1,74,8
0,D,509,722,0,0,0,1,69,9
0,E,509,722,0,0,0,3,229,3
0,H,509,722,0,0,0,1,77,6
0,I,509,722,0,0,0,4,272,2
0,J,509,722,0,0,0,2,148,2
0,N,509,722,0,0,0,1,77,8
0,G,509,731,0,0,0,2,134,3
0,H,509,731,0,0,0,2,161,2
0,I,509,731,0,0,0,2,112,3
0,K,509,731,0,0,0,1,79,5
0,L,509,731,0,0,0,2,163,3
0,M,509,731,0,0,0,1,82,4
0,N,509,731,0,0,0,3,216,1
0,O,509,731,0,0,0,1,89,3
0,P,509,731,0,0,0,1,74,1
0,A,509,738,0,0,0,1,73,1
0,B,509,738,0,0,0,1,83,8
0,C,509,738,0,0,0,2,175,2
0,D,509,738,0,0,0,2,131,10
0,E,509,738,0,0,0,3,203,6
0,H,509,738,0,0,0,1,80,9
0,L,509,738,0,0,0,1,72,9
0,M,509,738,0,0,0,1,90,6
0,N,509,738,0,0,0,2,137,5
0,O,509,738,0,0,0,2,135,4
0,P,509,738,0,0,0,1,65,3
0,Q,509,738,0,0,0,1,72,10
0,G,509,766,0,0,0,1,81,16
0,M,509,766,0,0,0,1,83,13
0,N,509,766,0,0,0,1,74,9
0,A,509,786,0,0,0,5,377,4
0,C,509,786,0,0,0,2,119,5
0,E,509,786,0,0,0,2,131,4
0,F,509,786,0,0,0,1,79,5
0,H,509,786,0,0,0,6,462,3
0,I,509,786,0,0,0,2,152,5
0,N,509,786,0,0,0,2,137,3
0,O,509,786,0,0,0,2,166,1
0,P,509,786,0,0,0,1,77,3
0,Q,509,786,0,0,0,3,211,1
0,R,509,786,0,0,0,4,263,4
0,A,509,789,0,0,0,1,61,7
0,B,509,789,0,0,0,1,62,9
0,D,509,789,0,0,0,3,202,6
0,E,509,789,0,0,0,1,73,2
0,F,509,789,0,0,0,3,238,11
0,P,509,789,0,0,0,1,66,7
0,R,509,789,0,0,0,1,76,9
0,D,509,790,0,0,0,1,62,4
0,E,509,790,0,0,0,2,128,4
0,K,509,790,0,0,0,1,63,2
0,L,509,790,0,0,0,2,198,5
0,M,509,790,0,0,0,2,148,2
0,O,509,790,0,0,0,3,221,6
0,A,509,793,0,0,0,1,80,10
0,B,509,793,0,0,0,2,153,10
0,E,509,793,0,0,0,1,77,5
0,G,509,793,0,0,0,2,138,6
0,H,509,793,0,0,0,4,326,1
0,I,509,793,0,0,0,2,144,3
0,K,509,793,0,0,0,3,209,2
0,L,509,793,0,0,0,1,79,4
0,M,509,793,0,0,0,3,231,2
0,N,509,793,0,0,0,1,76,7
0,P,509,793,0,0,0,1,85,4
0,K,509,794,0,0,0,1,66,12
0,L,509,794,0,0,0,2,140,3
0,M,509,794,0,0,0,1,67,9
0,N,509,794,0,0,0,1,79,9
0,O,509,794,0,0,0,1,69,5
0,B,509,810,0,0,0,3,279,2
0,C,509,810,0,0,0,2,150,6
0,E,509,810,0,0,0,2,170,6
0,F,509,810,0,0,0,2,136,4
0,G,509,810,0,0,0,2,185,8
0,K,509,810,0,0,0,5,322,2
0,L,509,810,0,0,0,4,256,2
0,M,509,810,0,0,0,4,285,1
0,N,509,810,0,0,0,1,65,6
0,P,509,810,0,0,0,1,78,7
0,F,509,818,0,0,0,3,223,6
0,L,509,818,0,0,0,2,164,5
0,N,509,818,0,0,0,1,72,10
0,A,509,821,0,0,0,2,145,4
0,B,509,821,0,0,0,3,234,2
0,C,509,821,0,0,0,5,366,3
0,D,509,821,0,0,0,1,80,2
0,E,509,821,0,0,0,1,48,8
0,H,509,821,0,0,0,1,60,9
0,J,509,821,0,0,0,2,127,6
0,F,509,822,0,0,0,1,77,12
0,L,509,825,0,0,0,1,79,11
0,P,509,825,0,0,0,5,370,11
0,Q,509,825,0,0,0,1,62,12
0,R,509,825,0,0,0,1,88,5
0,A,509,829,0,0,0,1,92,3
0,B,509,829,0,0,0,1,101,4
0,J,509,829,0,0,0,2,131,5
0,K,509,829,0,0,0,3,200,1
0,M,509,829,0,0,0,2,159,12
0,N,509,829,0,0,0,4,324,3
0,O,509,829,0,0,0,1,73,2
0,M,509,835,0,0,0,2,173,12
0,N,509,835,0,0,0,1,76,12
0,Q,509,835,0,0,0,1,59,16
0,A,509,839,0,0,0,3,187,2
0,B,509,839,0,0,0,1,68,3
0,G,509,839,0,0,0,1,83,7
0,H,509,839,0,0,0,1,76,2
0,I,509,839,0,0,0,2,163,4
0,J,509,839,0,0,0,1,70,2
0,O,509,839,0,0,0,1,81,9
0,C,509,840,0,0,0,2,150,11
0,J,509,840,0,0,0,2,185,1
0,K,509,840,0,0,0,2,142,5
0,N,509,840,0,0,0,1,71,4
0,O,509,840,0,0,0,2,162,11
0,P,509,840,0,0,0,1,68,7
0,C,509,843,0,0,0,2,157,10
0,J,509,843,0,0,0,3,239,7
0,K,509,843,0,0,0,2,131,6
0,M,509,843,0,0,0,2,148,7
0,O,509,843,0,0,0,4,287,2
0,P,509,843,0,0,0,1,84,5
0,E,509,849,0,0,0,4,257,8
0,G,509,849,0,0,0,1,80,8
0,H,509,849,0,0,0,2,142,5
0,I,509,849,0,0,0,1,76,6
0,J,509,849,0,0,0,3,193,6
0,L,509,849,0,0,0,1,76,2
0,M,509,849,0,0,0,2,143,3
0,N,509,849,0,0,0,1,61,12
0,O,509,849,0,0,0,1,53,4
0,P,509,849,0,0,0,2,142,4
0,Q,509,849,0,0,0,2,133,4
0,B,509,853,0,0,0,1,80,7
0,G,509,853,0,0,0,1,70,7
0,H,509,853,0,0,0,1,71,3
0,I,509,853,0,0,0,3,248,7
0,L,509,853,0,0,0,1,79,9
0,M,509,853,0,0,0,3,237,3
0,N,509,853,0,0,0,2,137,4
0,O,509,853,0,0,0,2,136,6
0,Q,509,853,0,0,0,2,137,10
1,A,511,512,2,177,3,0,0,0
1,B,511,512,6,469,4,0,0,0
1,C,511,512,3,268,1,0,0,0
1,E,511,512,1,71,1,0,0,0
1,F,511,512,5,407,2,0,0,0
1,G,511,512,2,154,3,0,0,0
1,H,511,512,3,264,1,1,84,10
1,J,511,512,3,230,3,0,0,0
1,K,511,512,1,94,8,0,0,0
1,N,511,512,2,155,12,1,66,6
1,P,511,512,3,240,5,0,0,0
1,R,511,512,2,155,6,0,0,0
1,A,511,524,2,177,3,0,0,0
1,B,511,524,6,469,4,0,0,0
1,C,511,524,3,268,1,0,0,0
1,E,511,524,1,71,1,0,0,0
1,F,511,524,5,407,2,0,0,0
1,G,511,524,2,154,3,0,0,0
1,H,511,524,3,264,1,0,0,0
1,J,511,524,3,230,3,0,0,0
1,K,511,524,1,94,8,0,0,0
1,N,511,524,2,155,12,0,0,0
1,P,511,524,3,240,5,0,0,0
1,R,511,524,2,155,6,0,0,0
1,A,511,527,2,177,3,1,64,11
1,B,511,527,6,469,4,1,73,5
1,C,511,527,3,268,1,0,0,0
1,E,511,527,1,71,1,0,0,0
1,F,511,527,5,407,2,1,68,3
1,G,511,527,2,154,3,0,0,0
1,H,511,527,3,264,1,0,0,0
0,I,511,527,0,0,0,1,58,6
1,J,511,527,3,230,3,1,85,4
1,K,511,527,1,94,8,2,157,4
0,L,511,527,0,0,0,1,84,7
1,N,511,527,2,155,12,0,0,0
1,P,511,527,3,240,5,0,0,0
1,R,511,527,2,155,6,0,0,0
1,A,511,535,2,177,3,0,0,0
1,B,511,535,6,469,4,0,0,0
1,C,511,535,3,268,1,0,0,0
1,E,511,535,1,71,1,0,0,0
1,F,511,535,5,407,2,1,79,10
1,G,511,535,2,154,3,0,0,0
1,H,511,535,3,264,1,2,126,12
1,J,511,535,3,230,3,0,0,0
1,K,511,535,1,94,8,0,0,0
0,L,511,535,0,0,0,2,119,5
0,M,511,535,0,0,0,1,81,7
1,N,511,535,2,155,12,0,0,0
0,O,511,535,0,0,0,5,309,5
0,P,511,535,3,240,5,5,336,8
1,R,511,535,2,155,6,1,68,6
1,A,511,536,2,177,3,0,0,0
1,B,511,536,6,469,4,0,0,0
1,C,511,536,3,268,1,0,0,0
1,E,511,536,1,71,1,0,0,0
1,F,511,536,5,407,2,0,0,0
1,G,511,536,2,154,3,0,0,0
1,H,511,536,3,264,1,0,0,0
1,J,511,536,3,230,3,0,0,0
1,K,511,536,1,94,8,0,0,0
1,N,511,536,2,155,12,0,0,0
0,O,511,536,0,0,0,1,99,7
1,P,511,536,3,240,5,2,163,3
0,Q,511,536,0,0,0,1,78,14
1,R,511,536,2,155,6,0,0,0
1,A,511,539,2,177,3,0,0,0
1,B,511,539,6,469,4,2,130,5
1,C,511,539,3,268,1,0,0,0
1,E,511,539,1,71,1,0,0,0
1,F,511,539,5,407,2,0,0,0
1,G,511,539,2,154,3,1,82,6
1,H,511,539,3,264,1,1,76,8
1,J,511,539,3,230,3,0,0,0
1,K,511,539,1,94,8,0,0,0
1,N,511,539,2,155,12,0,0,0
0,O,511,539,0,0,0,1,77,8
1,P,511,539,3,240,5,0,0,0
1,R,511,539,2,155,6,1,64,12
1,A,511,547,2,177,3,0,0,0
1,B,511,547,6,469,4,2,148,14
1,C,511,547,3,268,1,0,0,0
1,E,511,547,1,71,1,0,0,0
1,F,511,547,5,407,2,0,0,0
1,G,511,547,2,154,3,0,0,0
1,H,511,547,3,264,1,0,0,0
1,J,511,547,3,230,3,0,0,0
1,K,511,547,1,94,8,0,0,0
1,N,511,547,2,155,12,0,0,0
1,P,511,547,3,240,5,0,0,0
1,R,511,547,2,155,6,0,0,0
1,A,511,551,2,177,3,0,0,0
1,B,511,551,6,469,4,2,133,4
1,C,511,551,3,268,1,0,0,0
1,E,511,551,1,71,1,0,0,0
1,F,511,551,5,407,2,0,0,0
1,G,511,551,2,154,3,0,0,0
1,H,511,551,3,264,1,0,0,0
1,J,511,551,3,230,3,0,0,0
1,K,511,551,1,94,8,0,0,0
1,N,511,551,2,155,12,0,0,0
1,P,511,551,3,240,5,1,70,12
1,R,511,551,2,155,6,0,0,0
1,A,511,552,2,177,3,0,0,0
1,B,511,552,6,469,4,0,0,0
1,C,511,552,3,268,1,0,0,0
1,E,511,552,1,71,1,0,0,0
1,F,511,552,5,407,2,0,0,0
1,G,511,552,2,154,3,0,0,0
1,H,511,552,3,264,1,0,0,0
1,J,511,552,3,230,3,0,0,0
1,K,511,552,1,94,8,0,0,0
1,N,511,552,2,155,12,1,84,13
1,P,511,552,3,240,5,0,0,0
1,R,511,552,2,155,6,0,0,0
1,A,511,559,2,177,3,2,163,1
1,B,511,559,6,469,4,0,0,0
0.5,C,511,559,3,268,1,3,246,2
0,D,511,559,0,0,0,6,455,1
0.5,E,511,559,1,71,1,1,75,5
1,F,511,559,5,407,2,0,0,0
1,G,511,559,2,154,3,3,226,2
1,H,511,559,3,264,1,2,143,5
0,I,511,559,0,0,0,6,463,2
1,J,511,559,3,230,3,1,77,2
1,K,511,559,1,94,8,3,257,1
1,N,511,559,2,155,12,4,349,1
1,P,511,559,3,240,5,6,398,3
1,R,511,559,2,155,6,0,0,0
1,A,511,561,2,177,3,0,0,0
1,B,511,561,6,469,4,0,0,0
1,C,511,561,3,268,1,0,0,0
1,E,511,561,1,71,1,0,0,0
1,F,511,561,5,407,2,0,0,0
1,G,511,561,2,154,3,0,0,0
1,H,511,561,3,264,1,0,0,0
1,J,511,561,3,230,3,0,0,0
1,K,511,561,1,94,8,0,0,0
1,N,511,561,2,155,12,0,0,0
0,O,511,561,0,0,0,2,165,12
1,P,511,561,3,240,5,0,0,0
1,R,511,561,2,155,6,0,0,0
1,A,511,565,2,177,3,0,0,0
1,B,511,565,6,469,4,0,0,0
1,C,511,565,3,268,1,0,0,0
1,E,511,565,1,71,1,0,0,0
1,F,511,565,5,407,2,0,0,0
1,G,511,565,2,154,3,0,0,0
1,H,511,565,3,264,1,0,0,0
1,J,511,565,3,230,3,0,0,0
1,K,511,565,1,94,8,0,0,0
1,N,511,565,2,155,12,0,0,0
1,P,511,565,3,240,5,0,0,0
1,R,511,565,2,155,6,0,0,0
1,A,511,569,2,177,3,0,0,0
1,B,511,569,6,469,4,0,0,0
1,C,511,569,3,268,1,0,0,0
1,E,511,569,1,71,1,0,0,0
1,F,511,569,5,407,2,0,0,0
1,G,511,569,2,154,3,0,0,0
1,H,511,569,3,264,1,0,0,0
1,J,511,569,3,230,3,0,0,0
1,K,511,569,1,94,8,0,0,0
1,N,511,569,2,155,12,1,68,11
1,P,511,569,3,240,5,0,0,0
1,R,511,569,2,155,6,0,0,0
1,A,511,577,2,177,3,0,0,0
1,B,511,577,6,469,4,1,71,2
0.5,C,511,577,3,268,1,3,258,1
0,D,511,577,0,0,0,5,427,1
0.5,E,511,577,1,71,1,2,151,1
1,F,511,577,5,407,2,6,521,1
1,G,511,577,2,154,3,2,168,1
1,H,511,577,3,264,1,2,153,3
0,I,511,577,0,0,0,4,324,1
1,J,511,577,3,230,3,2,120,1
1,K,511,577,1,94,8,2,144,1
0,M,511,577,0,0,0,1,71,2
1,N,511,577,2,155,12,2,160,2
0,O,511,577,0,0,0,6,428,1
1,P,511,577,3,240,5,2,160,1
1,R,511,577,2,155,6,3,210,2
1,A,511,586,2,177,3,0,0,0
1,B,511,586,6,469,4,0,0,0
1,C,511,586,3,268,1,0,0,0
1,E,511,586,1,71,1,0,0,0
1,F,511,586,5,407,2,0,0,0
1,G,511,586,2,154,3,0,0,0
1,H,511,586,3,264,1,0,0,0
1,J,511,586,3,230,3,0,0,0
1,K,511,586,1,94,8,0,0,0
1,N,511,586,2,155,12,0,0,0
1,P,511,586,3,240,5,0,0,0
1,R,511,586,2,155,6,0,0,0
1,A,511,595,2,177,3,0,0,0
1,B,511,595,6,469,4,0,0,0
1,C,511,595,3,268,1,1,96,12
1,E,511,595,1,71,1,0,0,0
1,F,511,595,5,407,2,0,0,0
1,G,511,595,2,154,3,0,0,0
1,H,511,595,3,264,1,0,0,0
1,J,511,595,3,230,3,0,0,0
1,K,511,595,1,94,8,0,0,0
1,N,511,595,2,155,12,0,0,0
1,P,511,595,3,240,5,2,128,10
0,Q,511,595,0,0,0,1,66,3
1,R,511,595,2,155,6,0,0,0
1,A,511,607,2,177,3,0,0,0
1,B,511,607,6,469,4,0,0,0
1,C,511,607,3,268,1,0,0,0
0,D,511,607,0,0,0,3,230,10
0,E,511,607,1,71,1,2,159,10
1,F,511,607,5,407,2,2,171,12
1,G,511,607,2,154,3,0,0,0
1,H,511,607,3,264,1,1,74,9
0,I,511,607,0,0,0,1,76,2
1,J,511,607,3,230,3,1,74,3
1,K,511,607,1,94,8,2,169,3
1,N,511,607,2,155,12,2,160,4
0,O,511,607,0,0,0,1,67,8
1,P,511,607,3,240,5,1,86,11
0,Q,511,607,0,0,0,1,77,7
1,R,511,607,2,155,6,1,64,1
1,A,511,623,2,177,3,0,0,0
1,B,511,623,6,469,4,1,90,6
1,C,511,623,3,268,1,1,64,5
0.5,E,511,623,1,71,1,1,68,4
1,F,511,623,5,407,2,3,255,1
0.5,G,511,623,2,154,3,2,165,4
1,H,511,623,3,264,1,1,65,4
0,I,511,623,0,0,0,2,164,5
1,J,511,623,3,230,3,5,377,1
1,K,511,623,1,94,8,1,78,4
1,N,511,623,2,155,12,0,0,0
1,P,511,623,3,240,5,1,73,9
1,R,511,623,2,155,6,1,57,7
1,A,511,636,2,177,3,3,251,2
1,B,511,636,6,469,4,2,153,1
1,C,511,636,3,268,1,1,110,1
0,D,511,636,0,0,0,1,95,6
0.5,E,511,636,1,71,1,1,81,8
1,F,511,636,5,407,2,2,186,4
1,G,511,636,2,154,3,4,333,1
0,H,511,636,3,264,1,5,413,2
0,I,511,636,0,0,0,3,256,4
1,J,511,636,3,230,3,0,0,0
1,K,511,636,1,94,8,0,0,0
0,L,511,636,0,0,0,3,256,1
0,M,511,636,0,0,0,6,450,1
1,N,511,636,2,155,12,2,144,3
0,O,511,636,0,0,0,1,90,1
1,P,511,636,3,240,5,3,222,1
0,Q,511,636,0,0,0,5,332,2
1,R,511,636,2,155,6,2,134,1
0.5,A,511,651,2,177,3,2,150,6
1,B,511,651,6,469,4,3,207,6
1,C,511,651,3,268,1,0,0,0
1,E,511,651,1,71,1,0,0,0
1,F,511,651,5,407,2,0,0,0
1,G,511,651,2,154,3,0,0,0
1,H,511,651,3,264,1,1,86,4
0,J,511,651,3,230,3,4,330,4
1,K,511,651,1,94,8,0,0,0
0,L,511,651,0,0,0,1,78,6
0,M,511,651,0,0,0,3,236,3
1,N,511,651,2,155,12,3,256,1
1,P,511,651,3,240,5,0,0,0
0,Q,511,651,0,0,0,4,257,4
1,R,511,651,2,155,6,6,477,1
1,A,511,655,2,177,3,0,0,0
1,B,511,655,6,469,4,0,0,0
1,C,511,655,3,268,1,0,0,0
0,E,511,655,1,71,1,2,136,4
1,F,511,655,5,407,2,0,0,0
1,G,511,655,2,154,3,0,0,0
1,H,511,655,3,264,1,0,0,0
1,J,511,655,3,230,3,0,0,0
1,K,511,655,1,94,8,4,270,4
1,N,511,655,2,155,12,1,75,8
1,P,511,655,3,240,5,0,0,0
1,R,511,655,2,155,6,0,0,0
1,A,511,660,2,177,3,1,68,4
1,B,511,660,6,469,4,0,0,0
1,C,511,660,3,268,1,0,0,0
1,E,511,660,1,71,1,0,0,0
1,F,511,660,5,407,2,0,0,0
1,G,511,660,2,154,3,0,0,0
0,H,511,660,3,264,1,4,333,3
1,J,511,660,3,230,3,0,0,0
1,K,511,660,1,94,8,0,0,0
0,M,511,660,0,0,0,1,74,6
1,N,511,660,2,155,12,1,58,6
1,P,511,660,3,240,5,2,132,11
0,Q,511,660,0,0,0,2,150,3
1,R,511,660,2,155,6,3,204,3
1,A,511,662,2,177,3,0,0,0
1,B,511,662,6,469,4,0,0,0
1,C,511,662,3,268,1,2,149,4
0,D,511,662,0,0,0,2,157,2
0.5,E,511,662,1,71,1,1,74,3
1,F,511,662,5,407,2,4,325,3
1,G,511,662,2,154,3,6,501,1
1,H,511,662,3,264,1,2,152,6
0,I,511,662,0,0,0,1,86,4
1,J,511,662,3,230,3,0,0,0
1,K,511,662,1,94,8,0,0,0
0,L,511,662,0,0,0,1,82,4
1,N,511,662,2,155,12,1,84,10
0,O,511,662,0,0,0,1,89,4
1,P,511,662,3,240,5,0,0,0
1,R,511,662,2,155,6,0,0,0
1,A,511,666,2,177,3,0,0,0
1,B,511,666,6,469,4,0,0,0
1,C,511,666,3,268,1,0,0,0
1,E,511,666,1,71,1,0,0,0
1,F,511,666,5,407,2,0,0,0
1,G,511,666,2,154,3,0,0,0
1,H,511,666,3,264,1,0,0,0
0,I,511,666,0,0,0,1,59,7
1,J,511,666,3,230,3,0,0,0
1,K,511,666,1,94,8,3,246,1
0,L,511,666,0,0,0,3,216,2
0,M,511,666,0,0,0,5,419,1
1,N,511,666,2,155,12,2,170,2
1,P,511,666,3,240,5,0,0,0
1,R,511,666,2,155,6,1,54,6
1,A,511,670,2,177,3,0,0,0
1,B,511,670,6,469,4,0,0,0
1,C,511,670,3,268,1,1,80,3
1,E,511,670,1,71,1,0,0,0
1,F,511,670,5,407,2,0,0,0
1,G,511,670,2,154,3,0,0,0
1,H,511,670,3,264,1,0,0,0
1,J,511,670,3,230,3,0,0,0
