id,pred
P_651_778,0.545
P_651_782,0.709
P_651_786,0.467
P_651_789,0.556
P_651_790,0.61
P_651_793,0.489
P_651_794,0.567
P_651_805,0.671
P_651_810,0.556
P_651_814,0.736
P_651_817,0.589
P_651_818,0.651
P_651_820,0.736
P_651_822,0.671
P_651_825,0.598
P_651_827,0.523
P_651_829,0.61
P_651_840,0.556
P_651_843,0.512
P_651_849,0.478
P_651_850,0.709
P_651_853,0.545
P_660_666,0.547
P_660_670,0.447
P_660_671,0.503
P_660_676,0.525
P_660_682,0.558
P_660_688,0.612
P_660_708,0.302
P_660_717,0.322
P_660_718,0.569
P_660_720,0.293
P_660_723,0.48
P_660_729,0.503
P_660_731,0.303
P_660_736,0.569
P_660_738,0.341
P_660_743,0.524
P_660_754,0.312
P_660_757,0.612
P_660_778,0.415
P_660_782,0.591
P_660_786,0.341
P_660_789,0.425
P_660_790,0.48
P_660_793,0.362
P_660_794,0.436
P_660_805,0.547
P_660_810,0.425
P_660_814,0.622
P_660_817,0.458
P_660_818,0.525
P_660_820,0.622
P_660_822,0.547
P_660_825,0.468
P_660_827,0.393
P_660_829,0.48
P_660_840,0.425
P_660_843,0.382
P_660_849,0.351
P_660_850,0.591
P_660_853,0.415
P_666_670,0.401
P_666_671,0.456
P_666_676,0.478
P_666_682,0.511
P_666_688,0.567
P_666_708,0.264
P_666_717,0.282
P_666_718,0.522
P_666_720,0.256
P_666_723,0.434
P_666_729,0.456
P_666_731,0.265
P_666_736,0.522
P_666_738,0.301
P_666_743,0.478
P_666_754,0.273
P_666_757,0.567
P_666_778,0.37
P_666_782,0.545
P_666_786,0.301
P_666_789,0.38
P_666_790,0.434
P_666_793,0.32
P_666_794,0.391
P_666_805,0.5
P_666_810,0.38
P_666_814,0.577
P_666_817,0.412
P_666_818,0.478
P_666_820,0.577
P_666_822,0.5
P_666_825,0.422
P_666_827,0.35
P_666_829,0.434
P_666_840,0.38
P_666_843,0.339
P_666_849,0.31
P_666_850,0.545
P_666_853,0.37
P_670_671,0.557
P_670_676,0.579
P_670_682,0.611
P_670_688,0.662
P_670_708,0.35
P_670_717,0.371
P_670_718,0.621
P_670_720,0.34
P_670_723,0.535
P_670_729,0.557
P_670_731,0.351
P_670_736,0.621
P_670_738,0.392
P_670_743,0.578
P_670_754,0.361
P_670_757,0.662
P_670_778,0.468
P_670_782,0.642
P_670_786,0.392
P_670_789,0.479
P_670_790,0.535
P_670_793,0.413
P_670_794,0.491
P_670_805,0.6
P_670_810,0.479
P_670_814,0.672
P_670_817,0.513
P_670_818,0.579
P_670_820,0.672
P_670_822,0.6
P_670_825,0.523
P_670_827,0.446
P_670_829,0.535
P_670_840,0.479
P_670_843,0.435
P_670_849,0.403
P_670_850,0.642
P_670_853,0.468
P_671_676,0.523
P_671_682,0.556
P_671_688,0.61
P_671_708,0.3
P_671_717,0.32
P_671_718,0.567
P_671_720,0.291
P_671_723,0.478
P_671_729,0.5
P_671_731,0.301
P_671_736,0.567
P_671_738,0.339
P_671_743,0.522
P_671_754,0.31
P_671_757,0.61
P_671_778,0.412
P_671_782,0.588
P_671_786,0.339
P_671_789,0.423
P_671_790,0.478
P_671_793,0.36
P_671_794,0.434
P_671_805,0.545
P_671_810,0.423
P_671_814,0.62
P_671_817,0.456
P_671_818,0.523
P_671_820,0.62
P_671_822,0.545
P_671_825,0.466
P_671_827,0.391
P_671_829,0.478
P_671_840,0.423
P_671_843,0.38
P_671_849,0.349
P_671_850,0.588
P_671_853,0.412
P_676_682,0.533
P_676_688,0.588
P_676_708,0.282
P_676_717,0.301
P_676_718,0.545
P_676_720,0.273
P_676_723,0.456
P_676_729,0.478
P_676_731,0.282
P_676_736,0.545
P_676_738,0.32
P_676_743,0.5
P_676_754,0.291
P_676_757,0.588
P_676_778,0.391
P_676_782,0.567
P_676_786,0.32
P_676_789,0.401
P_676_790,0.456
P_676_793,0.339
P_676_794,0.412
P_676_805,0.523
P_676_810,0.401
P_676_814,0.599
P_676_817,0.434
P_676_818,0.5
P_676_820,0.599
P_676_822,0.523
P_676_825,0.444
P_676_827,0.37
P_676_829,0.456
P_676_840,0.401
P_676_843,0.36
P_676_849,0.329
P_676_850,0.567
P_676_853,0.391
P_682_688,0.557
P_682_708,0.257
P_682_717,0.274
P_682_718,0.512
P_682_720,0.248
P_682_723,0.424
P_682_729,0.446
P_682_731,0.257
P_682_736,0.512
P_682_738,0.292
P_682_743,0.468
P_682_754,0.265
P_682_757,0.557
P_682_778,0.361
P_682_782,0.535
P_682_786,0.292
P_682_789,0.371
P_682_790,0.424
P_682_793,0.311
P_682_794,0.381
P_682_805,0.49
P_682_810,0.371
P_682_814,0.567
P_682_817,0.403
P_682_818,0.468
P_682_820,0.567
P_682_822,0.49
P_682_825,0.412
P_682_827,0.34
P_682_829,0.424
P_682_840,0.371
P_682_843,0.33
P_682_849,0.301
P_682_850,0.535
P_682_853,0.361
P_688_708,0.216
P_688_717,0.231
P_688_718,0.456
P_688_720,0.208
P_688_723,0.37
P_688_729,0.391
P_688_731,0.216
P_688_736,0.456
P_688_738,0.248
P_688_743,0.412
P_688_754,0.223
P_688_757,0.5
P_688_778,0.31
P_688_782,0.478
P_688_786,0.248
P_688_789,0.32
P_688_790,0.37
P_688_793,0.265
P_688_794,0.329
P_688_805,0.434
P_688_810,0.32
P_688_814,0.511
P_688_817,0.349
P_688_818,0.412
P_688_820,0.511
P_688_822,0.434
P_688_825,0.359
P_688_827,0.291
P_688_829,0.37
P_688_840,0.32
P_688_843,0.282
P_688_849,0.256
P_688_850,0.478
P_688_853,0.31
P_708_717,0.526
P_708_718,0.756
P_708_720,0.493
P_708_723,0.684
P_708_729,0.703
P_708_731,0.504
P_708_736,0.756
P_708_738,0.548
P_708_743,0.721
P_708_754,0.515
P_708_757,0.787
P_708_778,0.624
P_708_782,0.772
P_708_786,0.548
P_708_789,0.634
P_708_790,0.684
P_708_793,0.57
P_708_794,0.644
P_708_805,0.739
P_708_810,0.634
P_708_814,0.794
P_708_817,0.665
P_708_818,0.721
P_708_820,0.794
P_708_822,0.739
P_708_825,0.674
P_708_827,0.603
P_708_829,0.684
P_708_840,0.634
P_708_843,0.592
P_708_849,0.559
P_708_850,0.772
P_708_853,0.624
P_717_718,0.737
P_717_720,0.468
P_717_723,0.663
P_717_729,0.682
P_717_731,0.48
P_717_736,0.737
P_717_738,0.524
P_717_743,0.701
P_717_754,0.49
P_717_757,0.77
P_717_778,0.601
P_717_782,0.754
P_717_786,0.524
P_717_789,0.611
P_717_790,0.663
P_717_793,0.546
P_717_794,0.622
P_717_805,0.719
P_717_810,0.611
P_717_814,0.778
P_717_817,0.642
P_717_818,0.701
P_717_820,0.778
P_717_822,0.719
P_717_825,0.652
P_717_827,0.579
P_717_829,0.663
P_717_840,0.611
P_717_843,0.568
P_717_849,0.535
P_717_850,0.754
P_717_853,0.601
P_718_720,0.239
P_718_723,0.412
P_718_729,0.434
P_718_731,0.248
P_718_736,0.5
P_718_738,0.282
P_718_743,0.456
P_718_754,0.256
P_718_757,0.545
P_718_778,0.349
P_718_782,0.522
P_718_786,0.282
P_718_789,0.359
P_718_790,0.412
P_718_793,0.301
P_718_794,0.37
P_718_805,0.478
P_718_810,0.359
P_718_814,0.555
P_718_817,0.391
P_718_818,0.456
P_718_820,0.555
P_718_822,0.478
P_718_825,0.401
P_718_827,0.33
P_718_829,0.412
P_718_840,0.359
P_718_843,0.32
P_718_849,0.291
P_718_850,0.522
P_718_853,0.349
P_720_723,0.693
P_720_729,0.711
P_720_731,0.514
P_720_736,0.763
P_720_738,0.558
P_720_743,0.729
P_720_754,0.525
P_720_757,0.793
P_720_778,0.633
P_720_782,0.779
P_720_786,0.558
P_720_789,0.643
P_720_790,0.693
P_720_793,0.58
P_720_794,0.654
P_720_805,0.746
P_720_810,0.643
P_720_814,0.801
P_720_817,0.673
P_720_818,0.729
P_720_820,0.801
P_720_822,0.746
P_720_825,0.682
P_720_827,0.612
P_720_829,0.693
P_720_840,0.643
P_720_843,0.602
P_720_849,0.569
P_720_850,0.779
P_720_853,0.633
P_723_729,0.523
P_723_731,0.32
P_723_736,0.588
P_723_738,0.36
P_723_743,0.544
P_723_754,0.329
P_723_757,0.631
P_723_778,0.434
P_723_782,0.61
P_723_786,0.36
P_723_789,0.445
P_723_790,0.5
P_723_793,0.38
P_723_794,0.456
P_723_805,0.567
P_723_810,0.445
P_723_814,0.641
P_723_817,0.478
P_723_818,0.545
P_723_820,0.641
P_723_822,0.567
P_723_825,0.488
P_723_827,0.412
P_723_829,0.5
P_723_840,0.445
P_723_843,0.402
P_723_849,0.37
P_723_850,0.61
P_723_853,0.434
P_729_731,0.301
P_729_736,0.567
P_729_738,0.339
P_729_743,0.522
P_729_754,0.31
P_729_757,0.61
P_729_778,0.412
P_729_782,0.588
P_729_786,0.339
P_729_789,0.423
P_729_790,0.478
P_729_793,0.36
P_729_794,0.434
P_729_805,0.545
P_729_810,0.423
P_729_814,0.62
P_729_817,0.456
P_729_818,0.523
P_729_820,0.62
P_729_822,0.545
P_729_825,0.466
P_729_827,0.391
P_729_829,0.478
P_729_840,0.423
P_729_843,0.38
P_729_849,0.349
P_729_850,0.588
P_729_853,0.412
P_731_736,0.754
P_731_738,0.546
P_731_743,0.719
P_731_754,0.513
P_731_757,0.785
P_731_778,0.622
P_731_782,0.77
P_731_786,0.546
P_731_789,0.632
P_731_790,0.682
P_731_793,0.568
P_731_794,0.642
P_731_805,0.737
P_731_810,0.632
P_731_814,0.793
P_731_817,0.663
P_731_818,0.719
P_731_820,0.793
P_731_822,0.737
P_731_825,0.672
P_731_827,0.601
P_731_829,0.682
P_731_840,0.632
P_731_843,0.59
P_731_849,0.557
P_731_850,0.77
P_731_853,0.622
P_736_738,0.282
P_736_743,0.456
P_736_754,0.256
P_736_757,0.545
P_736_778,0.349
P_736_782,0.522
P_736_786,0.282
P_736_789,0.359
P_736_790,0.412
P_736_793,0.301
P_736_794,0.37
P_736_805,0.478
P_736_810,0.359
P_736_814,0.555
P_736_817,0.391
P_736_818,0.456
P_736_820,0.555
P_736_822,0.478
P_736_825,0.401
P_736_827,0.33
P_736_829,0.412
P_736_840,0.359
P_736_843,0.32
P_736_849,0.291
P_736_850,0.522
P_736_853,0.349
P_738_743,0.682
P_738_754,0.468
P_738_757,0.754
P_738_778,0.579
P_738_782,0.737
P_738_786,0.502
P_738_789,0.59
P_738_790,0.642
P_738_793,0.524
P_738_794,0.601
P_738_805,0.701
P_738_810,0.59
P_738_814,0.762
P_738_817,0.622
P_738_818,0.682
P_738_820,0.762
P_738_822,0.701
P_738_825,0.631
P_738_827,0.557
P_738_829,0.642
P_738_840,0.59
P_738_843,0.546
P_738_849,0.513
P_738_850,0.737
P_738_853,0.579
P_743_754,0.293
P_743_757,0.59
P_743_778,0.393
P_743_782,0.569
P_743_786,0.322
P_743_789,0.404
P_743_790,0.458
P_743_793,0.341
P_743_794,0.415
P_743_805,0.525
P_743_810,0.404
P_743_814,0.601
P_743_817,0.436
P_743_818,0.503
P_743_820,0.601
P_743_822,0.525
P_743_825,0.446
P_743_827,0.372
P_743_829,0.458
P_743_840,0.404
P_743_843,0.362
P_743_849,0.331
P_743_850,0.569
P_743_853,0.393
P_754_757,0.779
P_754_778,0.612
P_754_782,0.763
P_754_786,0.536
P_754_789,0.623
P_754_790,0.673
P_754_793,0.558
P_754_794,0.633
P_754_805,0.729
P_754_810,0.623
P_754_814,0.786
P_754_817,0.654
P_754_818,0.711
P_754_820,0.786
P_754_822,0.729
P_754_825,0.663
P_754_827,0.591
P_754_829,0.673
P_754_840,0.623
P_754_843,0.58
P_754_849,0.547
P_754_850,0.763
P_754_853,0.612
P_757_778,0.31
P_757_782,0.478
P_757_786,0.248
P_757_789,0.32
P_757_790,0.37
P_757_793,0.265
P_757_794,0.329
P_757_805,0.434
P_757_810,0.32
P_757_814,0.511
P_757_817,0.349
P_757_818,0.412
P_757_820,0.511
P_757_822,0.434
P_757_825,0.359
P_757_827,0.291
P_757_829,0.37
P_757_840,0.32
P_757_843,0.282
P_757_849,0.256
P_757_850,0.478
P_757_853,0.31
P_778_782,0.671
P_778_786,0.423
P_778_789,0.512
P_778_790,0.567
P_778_793,0.445
P_778_794,0.523
P_778_805,0.631
P_778_810,0.512
P_778_814,0.7
P_778_817,0.545
P_778_818,0.61
P_778_820,0.7
P_778_822,0.631
P_778_825,0.555
P_778_827,0.478
P_778_829,0.567
P_778_840,0.512
P_778_843,0.467
P_778_849,0.434
P_778_850,0.671
P_778_853,0.501
P_782_786,0.265
P_782_789,0.339
P_782_790,0.391
P_782_793,0.282
P_782_794,0.349
P_782_805,0.456
P_782_810,0.339
P_782_814,0.533
P_782_817,0.37
P_782_818,0.434
P_782_820,0.533
P_782_822,0.456
P_782_825,0.379
P_782_827,0.31
P_782_829,0.391
P_782_840,0.339
P_782_843,0.301
P_782_849,0.273
P_782_850,0.5
P_782_853,0.329
P_786_789,0.59
P_786_790,0.642
P_786_793,0.524
P_786_794,0.601
P_786_805,0.701
P_786_810,0.59
P_786_814,0.762
P_786_817,0.622
P_786_818,0.682
P_786_820,0.762
P_786_822,0.701
P_786_825,0.631
P_786_827,0.557
P_786_829,0.642
P_786_840,0.59
P_786_843,0.546
P_786_849,0.513
P_786_850,0.737
P_786_853,0.579
P_789_790,0.557
P_789_793,0.435
P_789_794,0.513
P_789_805,0.621
P_789_810,0.502
P_789_814,0.691
P_789_817,0.535
P_789_818,0.6
P_789_820,0.691
P_789_822,0.621
P_789_825,0.545
P_789_827,0.468
P_789_829,0.557
P_789_840,0.502
P_789_843,0.457
P_789_849,0.424
P_789_850,0.662
P_789_853,0.491
P_790_793,0.38
P_790_794,0.456
P_790_805,0.567
P_790_810,0.445
P_790_814,0.641
P_790_817,0.478
P_790_818,0.545
P_790_820,0.641
P_790_822,0.567
P_790_825,0.488
P_790_827,0.412
P_790_829,0.5
P_790_840,0.445
P_790_843,0.402
P_790_849,0.37
P_790_850,0.61
P_790_853,0.434
P_793_794,0.579
P_793_805,0.682
P_793_810,0.568
P_793_814,0.745
P_793_817,0.6
P_793_818,0.662
P_793_820,0.745
P_793_822,0.682
P_793_825,0.61
P_793_827,0.535
P_793_829,0.622
P_793_840,0.568
P_793_843,0.524
P_793_849,0.49
P_793_850,0.719
P_793_853,0.557
P_794_805,0.61
P_794_810,0.489
P_794_814,0.681
P_794_817,0.523
P_794_818,0.589
P_794_820,0.681
P_794_822,0.61
P_794_825,0.533
P_794_827,0.456
P_794_829,0.545
P_794_840,0.489
P_794_843,0.445
P_794_849,0.412
P_794_850,0.651
P_794_853,0.478
P_805_810,0.38
P_805_814,0.577
P_805_817,0.412
P_805_818,0.478
P_805_820,0.577
P_805_822,0.5
P_805_825,0.422
P_805_827,0.35
P_805_829,0.434
P_805_840,0.38
P_805_843,0.339
P_805_849,0.31
P_805_850,0.545
P_805_853,0.37
P_810_814,0.691
P_810_817,0.535
P_810_818,0.6
P_810_820,0.691
P_810_822,0.621
P_810_825,0.545
P_810_827,0.468
P_810_829,0.557
P_810_840,0.502
P_810_843,0.457
P_810_849,0.424
P_810_850,0.662
P_810_853,0.491
P_814_817,0.34
P_814_818,0.402
P_814_820,0.501
P_814_822,0.424
P_814_825,0.349
P_814_827,0.283
P_814_829,0.361
P_814_840,0.311
P_814_843,0.274
P_814_849,0.248
P_814_850,0.468
P_814_853,0.302
P_817_818,0.567
P_817_820,0.661
P_817_822,0.588
P_817_825,0.511
P_817_827,0.434
P_817_829,0.523
P_817_840,0.467
P_817_843,0.423
P_817_849,0.391
P_817_850,0.631
P_817_853,0.456
P_818_820,0.599
P_818_822,0.523
P_818_825,0.444
P_818_827,0.37
P_818_829,0.456
P_818_840,0.401
P_818_843,0.36
P_818_849,0.329
P_818_850,0.567
P_818_853,0.391
P_820_822,0.424
P_820_825,0.349
P_820_827,0.283
P_820_829,0.361
P_820_840,0.311
P_820_843,0.274
P_820_849,0.248
P_820_850,0.468
P_820_853,0.302
P_822_825,0.422
P_822_827,0.35
P_822_829,0.434
P_822_840,0.38
P_822_843,0.339
P_822_849,0.31
P_822_850,0.545
P_822_853,0.37
P_825_827,0.429
P_825_829,0.517
P_825_840,0.461
P_825_843,0.418
P_825_849,0.385
P_825_850,0.626
P_825_853,0.451
P_827_829,0.589
P_827_840,0.534
P_827_843,0.489
P_827_849,0.456
P_827_850,0.691
P_827_853,0.523
P_829_840,0.445
P_829_843,0.402
P_829_849,0.37
P_829_850,0.61
P_829_853,0.434
P_840_843,0.457
P_840_849,0.424
P_840_850,0.662
P_840_853,0.491
P_843_849,0.468
P_843_850,0.701
P_843_853,0.535
P_849_850,0.729
P_849_853,0.569
P_850_853,0.329
Q_504_521,0.339
Q_504_522,0.61
Q_504_536,0.599
Q_504_539,0.567
Q_504_549,0.412
Q_504_556,0.534
Q_504_557,0.545
Q_504_559,0.5
Q_504_562,0.467
Q_504_568,0.588
Q_504_574,0.631
Q_504_577,0.35
Q_504_592,0.423
Q_504_595,0.36
Q_504_603,0.36
Q_504_607,0.445
Q_504_612,0.567
Q_504_625,0.37
Q_504_627,0.61
Q_504_629,0.467
Q_504_636,0.3
Q_504_637,0.467
Q_504_640,0.282
Q_504_643,0.651
Q_504_644,0.62
Q_504_647,0.567
Q_504_648,0.651
Q_504_651,0.349
Q_504_653,0.631
Q_504_660,0.349
Q_504_666,0.478
Q_504_670,0.391
Q_504_671,0.31
Q_504_676,0.35
Q_504_680,0.588
Q_504_685,0.651
Q_504_687,0.423
Q_504_695,0.522
Q_504_701,0.402
Q_504_702,0.588
Q_504_707,0.62
Q_504_708,0.3
Q_504_717,0.456
Q_504_719,0.566
Q_504_720,0.31
Q_504_738,0.511
Q_504_748,0.61
Q_504_754,0.434
Q_504_771,0.544
Q_504_772,0.5
Q_504_775,0.61
Q_504_780,0.489
Q_504_781,0.456
Q_504_786,0.3
Q_504_789,0.412
Q_504_793,0.545
Q_504_814,0.651
Q_504_817,0.434
Q_504_825,0.556
Q_504_827,0.402
Q_504_828,0.641
Q_504_830,0.523
Q_504_835,0.641
Q_504_843,0.523
Q_504_846,0.412
Q_504_849,0.37
Q_504_853,0.5
Q_521_522,0.755
Q_521_536,0.747
Q_521_539,0.721
Q_521_549,0.581
Q_521_556,0.693
Q_521_557,0.703
Q_521_559,0.665
Q_521_562,0.634
Q_521_568,0.739
Q_521_574,0.772
Q_521_577,0.515
Q_521_592,0.591
Q_521_595,0.526
Q_521_603,0.526
Q_521_607,0.613
Q_521_612,0.721
Q_521_625,0.537
Q_521_627,0.755
Q_521_629,0.634
Q_521_636,0.459
Q_521_637,0.634
Q_521_640,0.437
Q_521_643,0.787
Q_521_644,0.763
Q_521_647,0.721
Q_521_648,0.787
Q_521_651,0.515
Q_521_653,0.772
Q_521_660,0.515
Q_521_666,0.644
Q_521_670,0.559
Q_521_671,0.471
Q_521_676,0.515
Q_521_680,0.739
Q_521_685,0.787
Q_521_687,0.592
Q_521_695,0.684
Q_521_701,0.57
Q_521_702,0.739
Q_521_707,0.763
Q_521_708,0.459
Q_521_717,0.624
Q_521_719,0.721
Q_521_720,0.47
Q_521_738,0.674
Q_521_748,0.755
Q_521_754,0.603
Q_521_771,0.703
Q_521_772,0.665
Q_521_775,0.755
Q_521_780,0.654
Q_521_781,0.624
Q_521_786,0.459
Q_521_789,0.581
Q_521_793,0.703
Q_521_814,0.787
Q_521_817,0.603
Q_521_825,0.712
Q_521_827,0.57
Q_521_828,0.779
Q_521_830,0.684
Q_521_835,0.779
Q_521_843,0.684
Q_521_846,0.581
Q_521_849,0.537
Q_521_853,0.664
Q_522_536,0.489
Q_522_539,0.456
Q_522_549,0.31
Q_522_556,0.423
Q_522_557,0.434
Q_522_559,0.391
Q_522_562,0.359
Q_522_568,0.478
Q_522_574,0.522
Q_522_577,0.256
Q_522_592,0.319
Q_522_595,0.265
Q_522_603,0.265
Q_522_607,0.339
Q_522_612,0.456
Q_522_625,0.273
Q_522_627,0.5
Q_522_629,0.359
Q_522_636,0.215
Q_522_637,0.359
Q_522_640,0.201
Q_522_643,0.545
Q_522_644,0.511
Q_522_647,0.456
Q_522_648,0.545
Q_522_651,0.256
Q_522_653,0.522
Q_522_660,0.256
Q_522_666,0.37
Q_522_670,0.291
Q_522_671,0.223
Q_522_676,0.256
Q_522_680,0.478
Q_522_685,0.545
Q_522_687,0.32
Q_522_695,0.412
Q_522_701,0.301
Q_522_702,0.478
Q_522_707,0.511
Q_522_708,0.216
Q_522_717,0.349
Q_522_719,0.455
Q_522_720,0.223
Q_522_738,0.401
Q_522_748,0.5
Q_522_754,0.329
Q_522_771,0.434
Q_522_772,0.391
Q_522_775,0.5
Q_522_780,0.38
Q_522_781,0.349
Q_522_786,0.216
Q_522_789,0.31
Q_522_793,0.434
Q_522_814,0.545
Q_522_817,0.329
Q_522_825,0.445
Q_522_827,0.301
Q_522_828,0.533
Q_522_830,0.412
Q_522_835,0.533
Q_522_843,0.412
Q_522_846,0.31
Q_522_849,0.273
Q_522_853,0.39
Q_536_539,0.468
Q_536_549,0.32
Q_536_556,0.435
Q_536_557,0.446
Q_536_559,0.403
Q_536_562,0.371
Q_536_568,0.49
Q_536_574,0.535
Q_536_577,0.266
Q_536_592,0.33
Q_536_595,0.274
Q_536_603,0.274
Q_536_607,0.35
Q_536_612,0.468
Q_536_625,0.283
Q_536_627,0.512
Q_536_629,0.371
Q_536_636,0.224
Q_536_637,0.371
Q_536_640,0.209
Q_536_643,0.557
Q_536_644,0.523
Q_536_647,0.468
Q_536_648,0.557
Q_536_651,0.265
Q_536_653,0.535
Q_536_660,0.265
Q_536_666,0.381
Q_536_670,0.302
Q_536_671,0.232
Q_536_676,0.266
Q_536_680,0.49
Q_536_685,0.557
Q_536_687,0.33
Q_536_695,0.424
Q_536_701,0.311
Q_536_702,0.49
Q_536_707,0.523
Q_536_708,0.224
Q_536_717,0.361
Q_536_719,0.468
Q_536_720,0.232
Q_536_738,0.413
Q_536_748,0.512
Q_536_754,0.34
Q_536_771,0.446
Q_536_772,0.403
Q_536_775,0.512
Q_536_780,0.392
Q_536_781,0.361
Q_536_786,0.224
Q_536_789,0.321
Q_536_793,0.446
Q_536_814,0.557
Q_536_817,0.34
Q_536_825,0.457
Q_536_827,0.311
Q_536_828,0.545
Q_536_830,0.424
Q_536_835,0.545
Q_536_843,0.424
Q_536_846,0.321
Q_536_849,0.283
Q_536_853,0.402
Q_539_549,0.349
Q_539_556,0.467
Q_539_557,0.478
Q_539_559,0.434
Q_539_562,0.401
Q_539_568,0.522
Q_539_574,0.567
Q_539_577,0.292
Q_539_592,0.359
Q_539_595,0.301
Q_539_603,0.301
Q_539_607,0.38
Q_539_612,0.5
Q_539_625,0.31
Q_539_627,0.545
Q_539_629,0.401
Q_539_636,0.247
Q_539_637,0.401
Q_539_640,0.231
Q_539_643,0.588
Q_539_644,0.555
Q_539_647,0.5
Q_539_648,0.588
Q_539_651,0.291
Q_539_653,0.567
Q_539_660,0.291
Q_539_666,0.412
Q_539_670,0.33
Q_539_671,0.256
Q_539_676,0.292
Q_539_680,0.522
Q_539_685,0.588
Q_539_687,0.36
Q_539_695,0.456
Q_539_701,0.339
Q_539_702,0.522
Q_539_707,0.555
Q_539_708,0.247
Q_539_717,0.391
Q_539_719,0.5
Q_539_720,0.256
Q_539_738,0.445
Q_539_748,0.545
Q_539_754,0.37
Q_539_771,0.478
Q_539_772,0.434
Q_539_775,0.545
Q_539_780,0.423
Q_539_781,0.391
Q_539_786,0.247
Q_539_789,0.35
Q_539_793,0.478
Q_539_814,0.588
Q_539_817,0.37
Q_539_825,0.489
Q_539_827,0.339
Q_539_828,0.577
Q_539_830,0.456
Q_539_835,0.577
Q_539_843,0.456
Q_539_846,0.35
Q_539_849,0.31
Q_539_853,0.434
Q_549_556,0.622
Q_549_557,0.633
Q_549_559,0.591
Q_549_562,0.558
Q_549_568,0.673
Q_549_574,0.711
Q_549_577,0.437
Q_549_592,0.513
Q_549_595,0.447
Q_549_603,0.447
Q_549_607,0.536
Q_549_612,0.653
Q_549_625,0.458
Q_549_627,0.692
Q_549_629,0.558
Q_549_636,0.382
Q_549_637,0.558
Q_549_640,0.361
Q_549_643,0.729
Q_549_644,0.702
Q_549_647,0.653
Q_549_648,0.729
Q_549_651,0.436
Q_549_653,0.711
Q_549_660,0.436
Q_549_666,0.569
Q_549_670,0.481
Q_549_671,0.393
Q_549_676,0.437
Q_549_680,0.673
Q_549_685,0.729
Q_549_687,0.514
Q_549_695,0.612
Q_549_701,0.492
Q_549_702,0.673
Q_549_707,0.702
Q_549_708,0.382
Q_549_717,0.547
Q_549_719,0.653
Q_549_720,0.393
Q_549_738,0.601
Q_549_748,0.692
Q_549_754,0.525
Q_549_771,0.633
Q_549_772,0.591
Q_549_775,0.692
Q_549_780,0.58
Q_549_781,0.547
Q_549_786,0.382
Q_549_789,0.503
Q_549_793,0.633
Q_549_814,0.729
Q_549_817,0.525
Q_549_825,0.643
Q_549_827,0.492
Q_549_828,0.72
Q_549_830,0.612
Q_549_835,0.72
Q_549_843,0.612
Q_549_846,0.503
Q_549_849,0.458
Q_549_853,0.59
Q_556_557,0.513
Q_556_559,0.468
Q_556_562,0.435
Q_556_568,0.557
Q_556_574,0.6
Q_556_577,0.321
Q_556_592,0.392
Q_556_595,0.33
Q_556_603,0.33
Q_556_607,0.413
Q_556_612,0.535
Q_556_625,0.34
Q_556_627,0.579
Q_556_629,0.435
Q_556_636,0.274
Q_556_637,0.435
Q_556_640,0.256
Q_556_643,0.621
Q_556_644,0.589
Q_556_647,0.535
Q_556_648,0.621
Q_556_651,0.32
Q_556_653,0.6
Q_556_660,0.321
Q_556_666,0.446
Q_556_670,0.361
Q_556_671,0.283
Q_556_676,0.321
Q_556_680,0.557
Q_556_685,0.621
Q_556_687,0.392
Q_556_695,0.49
Q_556_701,0.371
Q_556_702,0.557
Q_556_707,0.589
Q_556_708,0.274
Q_556_717,0.424
Q_556_719,0.534
Q_556_720,0.283
Q_556_738,0.479
Q_556_748,0.579
Q_556_754,0.403
Q_556_771,0.512
Q_556_772,0.468
Q_556_775,0.579
Q_556_780,0.457
Q_556_781,0.424
Q_556_786,0.274
Q_556_789,0.382
Q_556_793,0.513
Q_556_814,0.621
Q_556_817,0.403
Q_556_825,0.523
Q_556_827,0.371
Q_556_828,0.611
Q_556_830,0.49
Q_556_835,0.611
Q_556_843,0.49
Q_556_846,0.382
Q_556_849,0.34
Q_556_853,0.468
Q_557_559,0.456
Q_557_562,0.423
Q_557_568,0.545
Q_557_574,0.588
Q_557_577,0.31
Q_557_592,0.38
Q_557_595,0.32
Q_557_603,0.32
Q_557_607,0.401
Q_557_612,0.523
Q_557_625,0.329
Q_557_627,0.567
Q_557_629,0.423
Q_557_636,0.264
Q_557_637,0.423
Q_557_640,0.247
Q_557_643,0.61
Q_557_644,0.577
Q_557_647,0.523
Q_557_648,0.61
Q_557_651,0.31
Q_557_653,0.588
Q_557_660,0.31
Q_557_666,0.434
Q_557_670,0.35
Q_557_671,0.273
Q_557_676,0.31
Q_557_680,0.545
Q_557_685,0.61
Q_557_687,0.38
Q_557_695,0.478
Q_557_701,0.36
Q_557_702,0.545
Q_557_707,0.577
Q_557_708,0.264
Q_557_717,0.412
Q_557_719,0.522
Q_557_720,0.273
Q_557_738,0.467
Q_557_748,0.567
Q_557_754,0.391
Q_557_771,0.5
Q_557_772,0.456
Q_557_775,0.567
Q_557_780,0.445
Q_557_781,0.412
Q_557_786,0.264
Q_557_789,0.37
Q_557_793,0.5
Q_557_814,0.61
Q_557_817,0.391
Q_557_825,0.511
Q_557_827,0.36
Q_557_828,0.599
Q_557_830,0.478
Q_557_835,0.599
Q_557_843,0.478
Q_557_846,0.37
